DATE_TIME,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2017-08-10 11:00:00,0.39583020407197106,0.44518695821507664,0.4899852340576789,0.4408212811085277,0.24088394612037933,0.23020958092014446,0.6154737795694736,0.6802764827056302,0.09517004881210764,0.43035041421732967,0.4174746550884992,0.4152765050815,0.3308157099367016,0.42754834647551293,0.44485919221991643,0.2418254402448753,0.2391200762234715,0.24290136677750782,0.24206489039189716,0.4563053272470911,0.03813812668525013,0.005364466593730975,0.041260299602292126,0.6501575920474135,0.09381373724591978,0.24106921590987562,0.24202480153532818,0.24197141822926685,0.2446635523631691,0.24306561176167613,0.24386489067632333,0.2442880341605708,0.24565309150316153,0.24202480153532818,0.2446635523631691,0.24386489067632333,0.24565309150316153,0.24356410687442986,0.24611252038958653,0.24398874283004418,0.2455470694524481,0.2999999999,0.47826086935727785,0.49999999916666665
2017-08-10 12:00:00,0.5029770228679039,0.4509336640897471,0.5063900260105543,0.4400393183492382,0.24127715081919518,0.4205681103446504,0.7230343434464411,0.6666136815050598,0.239528779726426,0.38234636860493565,0.4286708301102432,0.5106795223115025,0.6266666666039971,0.45048669011002856,0.46804815231184993,0.24214358510121275,0.24305395870210175,0.2448827908910607,0.24483952628234978,0.4814545899304161,0.07147145000857336,0.07005362257695112,0.006001498123972969,0.6501575920474135,0.09381373724591978,0.2415108964080617,0.2431748572484499,0.24190068186495214,0.2444338379199562,0.24106921590987562,0.24202480153532818,0.24197141822926685,0.2446635523631691,0.2431748572484499,0.2444338379199562,0.24202480153532818,0.2446635523631691,0.24386489067632333,0.24565309150316153,0.24356410687442986,0.24611252038958653,0.2999999999,0.5217391302079395,0.49999999916666665
2017-08-10 13:00:00,0.4698812965521035,0.4539876925471613,0.5140368285749647,0.4400917101671635,0.24142038002060734,0.4981834760482464,0.7958523145660656,0.652160371791116,0.22504121713735256,0.34892245581142795,0.4319396135598182,0.5282933537970345,0.5349999999464887,0.455298147555317,0.47291229315587474,0.24484781638008038,0.2432480067167428,0.24597965066820615,0.243867520078688,0.44382116087910967,0.05615613929245049,0.025244548676377904,0.0401350187040479,0.6501575920474135,0.09381373724591978,0.2394791661164065,0.24055626885549525,0.24016764093924378,0.24264913339961253,0.2415108964080617,0.2431748572484499,0.24190068186495214,0.2444338379199562,0.24055626885549525,0.24264913339961253,0.2431748572484499,0.2444338379199562,0.24202480153532818,0.2446635523631691,0.24386489067632333,0.24565309150316153,0.2999999999,0.5652173910586011,0.49999999916666665
2017-08-10 14:00:00,0.550890069463182,0.4611663429092683,0.5285477296900728,0.44172739040792786,0.2419951349397911,0.6530411416955,0.8626582463873184,0.6489249304066558,0.18263918132770549,0.37382180205677307,0.46436766611822294,0.5690768094014222,0.7924528301094074,0.4739845055405035,0.4918324607187475,0.243911056525309,0.24504736103432262,0.24367978339354643,0.24635939052807512,0.4789215706673474,0.1258257880403065,0.07415586173686936,0.069017228425646,0.6501575920474135,0.09381373724591978,0.24165223416748133,0.24124630228336827,0.2395840659336482,0.2406347144360563,0.2394791661164065,0.24055626885549525,0.24016764093924378,0.24264913339961253,0.24124630228336827,0.2406347144360563,0.24055626885549525,0.24264913339961253,0.2431748572484499,0.2444338379199562,0.24202480153532818,0.2446635523631691,0.2999999999,0.6086956519092628,0.49999999916666665
2017-08-10 15:00:00,0.555134969224287,0.46724027556573156,0.5379106191466595,0.44438453183616733,0.24249135023497567,0.7269012955503897,0.9006650343296206,0.6458965750379303,0.16857942678225055,0.34763282317911404,0.4622184959715787,0.6338451236360347,0.8468468467621575,0.47767701939386664,0.4955754867491408,0.246438540661767,0.24471218719085164,0.24783723577466196,0.24650077324860786,0.45449602777347065,0.04954953466980625,0.023035650667191408,0.034508614212823,0.6501575920474135,0.09381373724591978,0.24195257690624775,0.24098090481110956,0.24055669094297444,0.2425254410071134,0.24165223416748133,0.24124630228336827,0.2395840659336482,0.2406347144360563,0.24098090481110956,0.2425254410071134,0.24124630228336827,0.2406347144360563,0.24055626885549525,0.24264913339961253,0.2431748572484499,0.2444338379199562,0.2999999999,0.6521739127599243,0.49999999916666665
2017-08-10 16:00:00,0.5865281412558259,0.4740101914360547,0.5468195131966971,0.44801342555683243,0.24308880893658094,0.8523389032172434,0.9375644153520364,0.636712678748932,0.187201080968373,0.326938477312301,0.45675687007013044,0.6687553105341679,0.9089347078128995,0.4860690963333232,0.5040785158645962,0.24657993837569486,0.24552366070662315,0.24914639099254504,0.24754347081253603,0.4637234550889352,0.041141128786447684,0.03502681128847556,0.009752434451453731,0.6501575920474135,0.09381373724591978,0.24477933209463734,0.24305100509472904,0.24282025460104245,0.24496394817352402,0.24195257690624775,0.24098090481110956,0.24055669094297444,0.2425254410071134,0.24305100509472904,0.24496394817352402,0.24098090481110956,0.2425254410071134,0.24124630228336827,0.2406347144360563,0.24055626885549525,0.24264913339961253,0.2999999999,0.695652173610586,0.49999999916666665
2017-08-10 17:00:00,0.5777072479034195,0.478978203992017,0.5502804454107991,0.45201955805801475,0.2435386968777526,0.8844965644261097,0.958646911840104,0.6279884071362828,0.17902726029586738,0.3137613859361519,0.44548581612234844,0.644036591298421,0.8883161511139095,0.49748232097098405,0.5156775842913703,0.24755204765894762,0.245206127591756,0.2496771295943895,0.2473313967317369,0.4516011486156778,0.026726718700684993,0.011991160621281003,0.019129775270151885,0.6501575920474135,0.09381373724591978,0.24391363831819315,0.24616500210256714,0.24476550461969454,0.2460948500478012,0.24477933209463734,0.24305100509472904,0.24282025460104245,0.24496394817352402,0.24616500210256714,0.2460948500478012,0.24305100509472904,0.24496394817352402,0.24098090481110956,0.2425254410071134,0.24124630228336827,0.2406347144360563,0.2999999999,0.7391304344612476,0.49999999916666665
2017-08-10 18:00:00,0.6484585724863093,0.48740033969102864,0.5600836633735591,0.4570945935965527,0.2443675995609939,0.9130975252089215,0.9742200291179691,0.6000934859082325,0.2535757299201083,0.2826270102545139,0.4519896610029416,0.6634004381403296,0.9321074963707154,0.5109096440741133,0.5292813748513789,0.24742832465926082,0.24772875178208853,0.2498363511749431,0.2498409400211907,0.47855971077262327,0.0669669468567695,0.05932468938949864,0.013128277146175163,0.6501575920474135,0.09381373724591978,0.24626337856854233,0.24459031043383112,0.2420952068668175,0.2429671995517531,0.24391363831819315,0.24616500210256714,0.24476550461969454,0.2460948500478012,0.24459031043383112,0.2429671995517531,0.24616500210256714,0.2460948500478012,0.24305100509472904,0.24496394817352402,0.24098090481110956,0.2425254410071134,0.2999999999,0.7826086953119092,0.49999999916666665
2017-08-10 19:00:00,0.6652132629687382,0.49510767969472874,0.5664739922313009,0.46286597199208585,0.24516910869985153,0.8954294207852256,0.9776683670278259,0.5823791826318564,0.3055641647604074,0.2623056536358159,0.4499000401230821,0.6708440388411709,0.8562653561797396,0.5280294810306047,0.5467051028871629,0.24988510993875487,0.24961630974268678,0.25286156120545666,0.2505125079437207,0.46028578608905624,0.04774773340908592,0.04922686991894306,0.0011252808982432716,0.6501575920474135,0.09381373724591978,0.24642238354788915,0.24528034386170414,0.24674612282050418,0.24893977507527973,0.24626337856854233,0.24459031043383112,0.2420952068668175,0.2429671995517531,0.24528034386170414,0.24893977507527973,0.24459031043383112,0.2429671995517531,0.24616500210256714,0.2460948500478012,0.24305100509472904,0.24496394817352402,0.2999999999,0.8260869561625709,0.49999999916666665
2017-08-10 20:00:00,0.6544084667549596,0.5005378071661689,0.5669505831326447,0.46868857828107846,0.24578270183997622,0.8793205166637579,0.9772570708335967,0.5651837586923463,0.29343678497011766,0.2518833437844642,0.43822777539541796,0.6311056394705716,0.8402948402108248,0.5123642707436213,0.5307503183567402,0.2505567490799116,0.2486460696694823,0.2532153869400196,0.2502827610228553,0.4510583587735917,0.025225217650087714,0.01988008208265324,0.007876966287709598,0.6501575920474135,0.09381373724591978,0.24742941508375296,0.2473327509805066,0.24717054100639196,0.24848034618885473,0.24642238354788915,0.24528034386170414,0.24674612282050418,0.24893977507527973,0.2473327509805066,0.24848034618885473,0.24528034386170414,0.24893977507527973,0.24459031043383112,0.2429671995517531,0.24616500210256714,0.2460948500478012,0.2999999999,0.8695652170132325,0.49999999916666665
