DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2014-03-27 05:00:00,0.6063664214647668,0.6040714695773022,0.6096594319387982,0.6069206735663673,0.4599239261943321,0.02522521765008171,0.02524454867637782,0.0015003745309938048,0.605349623593696,0.6065216899357437,0.6061575899031338,0.6077360650315224,0.6058796401915191,0.6070701780450789,0.6065466399068644,0.6083368566522322,0.6065216899357437,0.6077360650315224,0.6070701780450789,0.6083368566522322,0.6067340079135511,0.6081071422090197,0.6077955978025867,0.608089471867234
2014-03-27 06:00:00,0.6070203858916825,0.6033481997045494,0.6085271895881966,0.6052770994401754,0.4364030330372656,0.032132122482843,0.0006311137169066528,0.03938483143854799,0.606073979610721,0.6068224737376372,0.6059100126280326,0.6073296471704541,0.605349623593696,0.6065216899357437,0.6061575899031338,0.6077360650315224,0.6068224737376372,0.6073296471704541,0.6065216899357437,0.6077360650315224,0.6070701780450789,0.6083368566522322,0.6067340079135511,0.6081071422090197
2014-03-27 07:00:00,0.6053766374672727,0.6028366185750417,0.6066342219082843,0.6038986179149824,0.43911698224769635,0.055555538872213386,0.02082675265801746,0.044636142297021064,0.6066746650882539,0.6080256089452111,0.6068826376373588,0.6088492965640143,0.606073979610721,0.6068224737376372,0.6059100126280326,0.6073296471704541,0.6080256089452111,0.6088492965640143,0.6068224737376372,0.6073296471704541,0.6065216899357437,0.6077360650315224,0.6070701780450789,0.6083368566522322
2014-03-27 08:00:00,0.6039980097564773,0.6004198387563314,0.6041043679061591,0.6023434079891238,0.43730768277407583,0.05735734013292471,0.002208898009183793,0.06901722842563851,0.6051022825147119,0.6063801446172059,0.6058392762637178,0.6082838456268755,0.6066746650882539,0.6080256089452111,0.6068826376373588,0.6088492965640143,0.6063801446172059,0.6082838456268755,0.6080256089452111,0.6088492965640143,0.6068224737376372,0.6073296471704541,0.6065216899357437,0.6077360650315224
2014-03-27 09:00:00,0.6024956590459953,0.6001552278272758,0.6038920724654211,0.6008058709033317,0.4369458228793517,0.05645643950257355,0.024297878101019847,0.041635393235032694,0.6037242393603718,0.6045400554762104,0.6038586580629082,0.6074179988793822,0.6051022825147119,0.6063801446172059,0.6058392762637178,0.6082838456268755,0.6045400554762104,0.6074179988793822,0.6063801446172059,0.6082838456268755,0.6080256089452111,0.6088492965640143,0.6068224737376372,0.6073296471704541
2014-03-27 10:00:00,0.6009049347643087,0.5975796814511322,0.6015922051907617,0.6010709635043305,0.455943467352367,0.05165163614064665,0.006626694027550006,0.056639138544955746,0.6021871912266848,0.6022399440499666,0.6014359375851324,0.6043963704340475,0.6037242393603718,0.6045400554762104,0.6038586580629082,0.6074179988793822,0.6022399440499666,0.6043963704340475,0.6045400554762104,0.6074179988793822,0.6063801446172059,0.6082838456268755,0.6080256089452111,0.6088492965640143
2014-03-27 11:00:00,0.6011877301921641,0.6000141019984458,0.603502864157402,0.6024671178695898,0.4673420540361762,0.060660642444248326,0.045124630759031,0.02213052433212899,0.6006854775328527,0.6019391602480731,0.6028506648714248,0.6045377331683324,0.6021871912266848,0.6022399440499666,0.6014359375851324,0.6043963704340475,0.6019391602480731,0.6045377331683324,0.6022399440499666,0.6043963704340475,0.6045400554762104,0.6074179988793822,0.6063801446172059,0.6082838456268755
2014-03-27 12:00:00,0.6026017073314415,0.5997318503407864,0.6022114002262468,0.6018485684672599,0.44653511008954044,0.07777775442109452,0.014831172347370669,0.0795198501425959,0.6008268152922723,0.6011783541609306,0.5998797375702106,0.602010874292994,0.6006854775328527,0.6019391602480731,0.6028506648714248,0.6045377331683324,0.6011783541609306,0.602010874292994,0.6019391602480731,0.6045377331683324,0.6022399440499666,0.6043963704340475,0.6045400554762104,0.6074179988793822
2014-03-27 13:00:00,0.6019654176187665,0.6014077195581401,0.6041928243397997,0.6032800685126526,0.4677039139309003,0.07267265084905357,0.05616912080495083,0.02400599249587312,0.6023285289861041,0.6017091491054488,0.6014713057672896,0.602434962495848,0.6008268152922723,0.6011783541609306,0.5998797375702106,0.602010874292994,0.6017091491054488,0.602434962495848,0.6011783541609306,0.602010874292994,0.6019391602480731,0.6045377331683324,0.6022399440499666,0.6043963704340475
2014-03-27 14:00:00,0.6033970694722846,0.6007197311425947,0.6047943280885568,0.601424420305662,0.43405094372155895,0.05075073551028648,0.018302297790376208,0.041635393235032694,0.6016041729690795,0.6005767865571441,0.6015420421316042,0.6038309194969091,0.6023285289861041,0.6017091491054488,0.6014713057672896,0.602434962495848,0.6005767865571441,0.6038309194969091,0.6017091491054488,0.602434962495848,0.6011783541609306,0.602010874292994,0.6019391602480731,0.6045377331683324
