DATE_TIME,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2018-11-06 01:00:00,0.5511513219974737,0.49772496936712457,0.5323480134052595,0.4806559165799189,0.183072734876229,0.7899457343226506,0.9491543136154178,0.3995840621217558,0.3515098667557359,0.2921712835931727,0.3407606702157614,0.5479048213358023,0.759440559364623,0.46715894962974774,0.4851860420128452,0.18653893409913858,0.18409864370845797,0.18839451236807578,0.18568853057951834,0.445087670510644,0.026726718700684993,0.008204478319820688,0.023630898863132545,0.7672367414734885,0.14643098838070165,0.1859298225163457,0.18643287767949077,0.1857183245080584,0.1879594255732361,0.18566481421743397,0.1858666964053382,0.18566527223482207,0.18772971113002399,0.18643287767949077,0.1879594255732361,0.1858666964053382,0.18772971113002399,0.18680443414065295,0.1894260639414396,0.1872113769314503,0.1905569658157168,0.1666666666111111,0.04347826085066162,0.16666666638888888
2018-11-06 02:00:00,0.5650035562730602,0.4977702425833937,0.5286819557737547,0.48230475324283306,0.1831836707244068,0.7775722903439335,0.9495210076674335,0.3912796240063746,0.33819888650399405,0.2831357807031816,0.32870696750860534,0.534657867477353,0.7449324323579527,0.4768937588795162,0.4953458303132855,0.18574357195829508,0.18349885893593135,0.18835912979461963,0.18605966022091652,0.4570290470365393,0.017117111976840196,0.011675603762823084,0.007501872654957772,0.7672367414734885,0.14643098838070165,0.18594748973627287,0.186397491349856,0.18601895405639557,0.1879594255732361,0.1859298225163457,0.18643287767949077,0.1857183245080584,0.1879594255732361,0.186397491349856,0.1879594255732361,0.18643287767949077,0.1879594255732361,0.1858666964053382,0.18772971113002399,0.18680443414065295,0.1894260639414396,0.1666666666111111,0.08695652170132324,0.16666666638888888
2018-11-06 03:00:00,0.5378198481398994,0.49656086599106736,0.5231936853297153,0.48335527158591085,0.1831705913367796,0.705323857612961,0.941411974897459,0.38340815025483965,0.3250814376438842,0.27211705735561376,0.31688280010589026,0.5099571738178742,0.6056034482153002,0.46984441425037166,0.4879893378642518,0.18615009038583716,0.1834812182073279,0.18835912979461963,0.1854941293387859,0.44707789993162655,0.016816811766726145,0.004102239159915077,0.016129026208163522,0.7672367414734885,0.14643098838070165,0.18645983911416836,0.186592116162846,0.18640800406012584,0.1885955578775173,0.18594748973627287,0.186397491349856,0.18601895405639557,0.1879594255732361,0.186592116162846,0.1885955578775173,0.186397491349856,0.1879594255732361,0.18643287767949077,0.1879594255732361,0.1858666964053382,0.18772971113002399,0.1666666666111111,0.13043478255198487,0.16666666638888888
2018-11-06 04:00:00,0.49235164553807276,0.4936152855180049,0.5152671423104543,0.48354172581881716,0.18297816112684775,0.5488211189202231,0.9174526399777968,0.3563281104025069,0.30881796385709026,0.32594839222680094,0.30830077583184384,0.42228439835513093,0.29289940825475275,0.4341501136678866,0.45082452592079475,0.18553147538740367,0.18265210396295256,0.18727996130420246,0.18450445029505783,0.4432783710370235,0.021021014708400926,0.00031555685844982374,0.02588146065961725,0.7672367414734885,0.14643098838070165,0.1857001486572887,0.18590208273497258,0.18623116314933927,0.1884011841178758,0.18645983911416836,0.186592116162846,0.18640800406012584,0.1885955578775173,0.18590208273497258,0.1884011841178758,0.186592116162846,0.1885955578775173,0.186397491349856,0.1879594255732361,0.18643287767949077,0.1879594255732361,0.1666666666111111,0.1739130434026465,0.16666666638888888
2018-11-06 05:00:00,0.5303790325544926,0.4927300861266034,0.5131222838840992,0.4834943752775003,0.18298297616779724,0.4468084380778553,0.8795114076120504,0.3300672157588696,0.29633643942834026,0.3107724042620476,0.29887616159628055,0.4427856400469981,0.44082840232278653,0.44366113419926834,0.46071532599737364,0.18455936610415055,0.18268738542016025,0.1874214915980278,0.18538809229838654,0.4622760155100388,0.019219213447680586,0.018302297790376267,0.0022505617964865433,0.7672367414734885,0.14643098838070165,0.18603582583590983,0.18643287767949077,0.1858774813277662,0.1875176670285968,0.1857001486572887,0.18590208273497258,0.18623116314933927,0.1884011841178758,0.18643287767949077,0.1875176670285968,0.18590208273497258,0.1884011841178758,0.186592116162846,0.1885955578775173,0.186397491349856,0.1879594255732361,0.1666666666111111,0.21739130425330813,0.16666666638888888
2018-11-06 06:00:00,0.5828499142965554,0.4943001614132731,0.5164067418196496,0.4838050525840205,0.18323354781553225,0.46696147053143144,0.8472968610832339,0.3306317522842819,0.3568669025842618,0.28314635690379064,0.3021577251952945,0.5308238583402821,0.6656804733062506,0.46369022449477243,0.4815654674881307,0.18547845124468082,0.18413392516566565,0.18782839119277517,0.1867312281434465,0.466618334246728,0.0369369258447669,0.027769003544016006,0.013128277146182664,0.7672367414734885,0.14643098838070165,0.1855058092380868,0.18591977589978995,0.1857183245080584,0.1879417552314508,0.18603582583590983,0.18643287767949077,0.1858774813277662,0.1875176670285968,0.18591977589978995,0.1879417552314508,0.18643287767949077,0.1875176670285968,0.18590208273497258,0.1884011841178758,0.186592116162846,0.1885955578775173,0.1666666666111111,0.26086956510396975,0.16666666638888888
2018-11-06 07:00:00,0.5914192676109269,0.49576277775507566,0.5188155709742767,0.48437830261524517,0.18348074804625614,0.5912134345409022,0.8533915688464188,0.3461968359536204,0.3735813724691236,0.24979574685873138,0.31414909939878904,0.5743276347397895,0.6632996632333611,0.4661519003970119,0.4841303914442369,0.18675103067002996,0.1851394466960778,0.1880406866335128,0.18696097506431195,0.455943467352367,0.05045043530017243,0.023035650667200872,0.03563389511106723,0.7672367414734885,0.14643098838070165,0.184410441602586,0.18485818601075435,0.18437433358608027,0.18695221609145798,0.1855058092380868,0.18591977589978995,0.1857183245080584,0.1879417552314508,0.18485818601075435,0.18695221609145798,0.18591977589978995,0.1879417552314508,0.18643287767949077,0.1875176670285968,0.18590208273497258,0.1884011841178758,0.1666666666111111,0.3043478259546314,0.16666666638888888
2018-11-06 08:00:00,0.6351290116109117,0.49891380469945296,0.52418170892727,0.48553646923038724,0.18390691873766352,0.7275751217769696,0.889896456412709,0.37151254716111953,0.3772718764403973,0.21813473602955566,0.32846949058883657,0.6718659472344358,0.8473282441900972,0.4733131393853503,0.49159001952523695,0.18699847666940353,0.18603912385486773,0.1886068078088138,0.18818040102890585,0.46589461445727975,0.05615613929245049,0.034711254430027115,0.02888220972159811,0.7672367414734885,0.14643098838070165,0.18539980591852226,0.1854420604497239,0.1848694881362828,0.1870228974586004,0.184410441602586,0.18485818601075435,0.18437433358608027,0.18695221609145798,0.1854420604497239,0.1870228974586004,0.18485818601075435,0.18695221609145798,0.18591977589978995,0.1879417552314508,0.18643287767949077,0.1875176670285968,0.1666666666111111,0.347826086805293,0.16666666638888888
2018-11-06 09:00:00,0.5093748020748042,0.4963863406392039,0.5169087959117737,0.4859018569401012,0.1837720751876616,0.5943001817831717,0.9046036936934976,0.3858382990982936,0.32582721803287756,0.20864947208619275,0.34690963424352705,0.5756317755522455,0.2683823529143767,0.45563383063289753,0.473173400416551,0.1882180319520302,0.18621553114090494,0.18821759950079428,0.185547147858986,0.42645188593235284,0.06576574601629528,0.016093399781192928,0.06301573030168055,0.7672367414734885,0.14643098838070165,0.186601176873588,0.18646826400912514,0.18559453587050778,0.18691687540788698,0.18539980591852226,0.1854420604497239,0.1848694881362828,0.1870228974586004,0.18646826400912514,0.18691687540788698,0.1854420604497239,0.1870228974586004,0.18485818601075435,0.18695221609145798,0.18591977589978995,0.1879417552314508,0.1666666666111111,0.3913043476559546,0.16666666638888888
2018-11-06 10:00:00,0.48017418952484464,0.49288924790533123,0.5091160682198115,0.4854178240950602,0.18352869713596368,0.47321025804315997,0.8910096337008989,0.3596347936075071,0.2930411414984412,0.3064395666907214,0.3535578210910477,0.31540615681380035,0.30232558136515086,0.4479131198485964,0.46513389765131796,0.18558449953012654,0.18302255926363084,0.1860061886597755,0.1848225614162563,0.4459923202474542,0.04894893424956914,0.005995580310637346,0.054013483115726714,0.7672367414734885,0.14643098838070165,0.1868661851724997,0.18623825286650078,0.18690315861032833,0.1884541951432325,0.186601176873588,0.18646826400912514,0.18559453587050778,0.18691687540788698,0.18623825286650078,0.1884541951432325,0.18646826400912514,0.18691687540788698,0.1854420604497239,0.1870228974586004,0.18485818601075435,0.18695221609145798,0.1666666666111111,0.43478260850661626,0.16666666638888888
